address	serial	pubkey	sku	denomination	batch	coin_batch_number	created_at	status	pubkey_2fa	txid
1AEJWpD77vTdXYGhG3NsXb3gp2ukyKgU6S	E20175	0442909055898fe29d2c8a2543b79e13f9199085ef83726e5de75497872d03fe79e151575c5c420c553ea774021791ffa954b6ffc7d5d24978b59e2c2d7e59b485	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1Pt6AwzFzLn8fqgzt6M1jewCdPGS1JGD9e	E20176	0421002fdbe0dd09ad50ae545b4b3ff4a9392e158182a4b83f18ec0db9bdb5f745b84f54129917572592d8a80705d5d2a9a1c431d372d3dee8c1a53aefc282e9b1	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1HUVWoqT8mvAgKfMYvFUzUHX49uiKBtCEL	E20177	04e7727eff801f9aace0c8cc090d3ee6acab9542ce00c6d52c4b0ba29dd7774cbf8179506c35730b7b8ccc74c34ec163d7ce9e6c1736a30a0e9b0cf02970d0ac4a	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
19Wxf3RtnJjChEVATaYUV5s6BqyUCwbtTu	E20178	048fcd86a40882188dfaf471ad760ad3d829eac437c3c77f8a335d852bba1521269b5ca89b1773aabdce9217b5b804b71535e78fec0b97a62641156cbc081a4a9f	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
19bLuFZGrbCiJGZegoSUsX626dRUQR5q7N	E20179	04fc47506342fa17c45d2b2e9ee04ecc88001063dcb3e417ba15781555399d02c79d84caec64daf26613f93404c9425792ae393b2d4acb90355b3295d723a1b34d	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
14nmxC8spnq6sYxCeU7TDZw1FrSz3azadg	E20180	04daa6cdcd4ae4886aab8b40e452891dc68428b5847a394f2126dee4246795b276c7f7816e6cb7aa9e9391e8f5ba09b4dfb71bd868a2d628d895e7f0190336d4ee	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
19qR4c4jc9QrVgnVZ4ia5aFVvRi58q4ush	E20181	04351b15b539025b69c17173ecea52fcc5dfd645f0648adb63196921b6abff79a8eeb3db12dd6bebf4327a929bdbe85d508473283dc1e11c98ef076e35f1476497	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
19Pc8K6DfSuhLmG7E5GfShKxHUfRkyj7Fs	E20182	045efa4b5109eb3a5f0e17ef1c0146acbc740335a0ce0098f2b1fd3e35a94ac50371e9373b2504b416972ab50ceb5e1395ff13e194c9b362b0aecfade08f639876	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
16YJHK2VFgEtnWrQanv99KCV449j59et9J	E20183	044c09efa928cbdb0525b2c0da30ec6858dd9a7512cd6a750ec3a3f6d5778464a29a0ef5f6469227e790ea2c0a1f07cca9539518c385d5ca6a9e3ff94b701de8c3	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
15mhTQpDVBdJmv599izdmsGJpMQGKwrXVV	E20184	041358110daaff49d1f9028147c21706d9efbb792f080b6c86e7ff017152173dcab8112056a233c39936b162e23bdb6b23e0b92a54b69a8bddd217c172862415a1	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1Biqu7TfsZCniQZ1B997tKVALEgXM1NxYJ	E20185	048a841df5aa54b6534b0e39f1ef996d8afc6af145501b5959d8aaf5a66b3d68bbd420a89f134fc69be481024b893b7f8fa3d2bee576a1700fa9c87510f1e8a8e5	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1DfGhecccuqqGpQYDbnD4KzpnhFGahmDHs	E20186	04578c2abebede0ffb5e4e751059e82f81af83b5c4bc117b7d7d53e0a2efbf26d9de9d005be8511f8ed54c005d71fcf753c29cf293178b21cfe27e644cbdef0e7c	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1EVwzxUJeKq8HWKeZoCJfeJ8YpXkbT8mXF	E20187	04ae4619bb1fea89b3d1af6ab3057346f0146ec7b3760631b0020d0e46017a4eae569b8a1c91f499224bf199082cdb3dd97c7d1657347b3922fde24d7b64e087a3	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1PociYFPYJY4tgppkEcBSRFe9fHeZfvpdt	E20188	04a7bf4164c7d1309cbd3206f71d2b099f442669bb81a63da9ed3330db15f5437f9a917724dfe83ca13ca75478019d46edd8919965e9ff501f958029019f4725c6	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
13N5ynQg2As7DbBvGdhfJJ3BJYA3r27XZ1	E20189	04e6cfd5077838d8384437678269ce1a261de5a3cc3c6afec0ca5f664d9f3cd3431000a7cc23ea4e197b4eebea6fec4790c5f499ef075542d47ded9b44bfd4c108	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1Q24Z91hYhcaKAwDAyf59Qz44876F42MBy	E20190	043294e9443f74fae2166402b16003ce7f5c3464fee0749bf38ddc954fa6ffce60e01210f0c145826a7a4dc96003d438a6c0b5cd62404da5d1248e2ee2f1839123	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1eYveGrSjwEBsaciRgZ96Z7ihnFrGHGep	E20191	04fb003ca5deb08e88b0c9afbb08f9384f1dd93438c79f244aada9433bd328a33e1545c3f0694dd81420a4aa4fcaa5bffc8f77075d8be1bf6af3642a2b10ceb64c	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
12SSByAV1H9Ypo3CGqxXGjQ7iDofn7KCmR	E20192	04e7d0739b6609fb6c9591e256769901c2848412215017b73da35220736b0bf06319b90106a47842439bfeafad4d3bf11617630788b7b2b411cb9e7e133434ca63	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
14zrehxKCs9pQ5ZMECpxMkZC3KvrWKdAsd	E20193	045a0724ddfaddccbf94fe1aa84e0262a8a5dfaf6306e320eb4e058527b6864a07b7a367f555feda57f559501dddfd9b9ca021f345966cd9ac63f8bcb650c71436	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
198verpx5saQ5T2sDE5rLMLGooMzjjQzf9	E20194	04a30a4072f308f147a83287bbfef40bc6f74f64dfe382ac2a6e70b790c77dc31d288fd41a00baaa5ad4eb4d2348d5d62d0e216084760c16a8ac9a6ae76181888e	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1LSdfYfqXYVsqiAaeNsr9jnfWSYLvTpLjK	E20195	04047f33366a6b5bfed368a3c5f06df0ece94d5bdacf1664c7f5d3ab3d052d1cdd6242ebb94c6416d6ea9d022ec3fd9d087ffca7fb8b654899e67a292be3637782	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1QCZHi4oTEMxEzEaxnuZgmWBZu7J45YE3P	E20196	043826efe93490afacd98a3a9484f3b1d88885685b85ff2153f10ada3b23a6cc38ef4d51b51d8084a71424f881988b1a317f4633760c1506579ac752f523086958	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1KN9uGgN7bKL4vxE1B9cFbyiSELz8VVqvh	E20197	042498427d449a2559e9128d469ca3f7dfe876c64e84e0ca4102f3c16e6ecbe11c5d6ba1eb30f2bea96625d639ff58f6b4ede7236fda50277e9a01bf0281eeda2a	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1NR9RZHqZQsBFEDaZCUKNshREKzSmbp64q	E20198	0485d5c47a32a1f09d53c97732aa1da403e79c7df96011fe9b22d2e98a45ed2b1f8cf9d95ca7598a50639a3d0b231abb972094f3e96b446289e19bb88e65e6c8a4	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1Arg9GNtyQ5Vx8ZKia24ADjPhvGcFKwWci	E20199	0484d3dc6aab3842e9cca2b32b15cb1be5d1ee2310c3ba773bb268643cddc1f0e2df8f5c818094cef7f33549e836d10fe915bc01a08ed31e2a7fad3396e0dbe6c6	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1P64rpZK4UohomNnDqY34LPuyQZFTbLWU9	E20200	04b6e70ed0cc2c642ed3a92cad497e1d0af3ee08539e0e9c550634150ff8f45603594251c4dd934acbe97e2dfd0d0bd0ff79c6e23b75f9f93b237b508f84df6b9d	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1DpKCDniMXrM687jSV9iCTNJHYyb5xNr9a	E20201	0492aee1ed0bb45e527863426dba62e7ef4c4ed57a55a1a750ee6d317843124177f5d5504ec9e514d801cb2c6e737909e8b7854e50728301024e4eaf5da5e09826	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1BgqRGoyPFT8n7vtnF3Zk1qYc26U18pWQM	E20202	041f95ef2b1a2a6245ec51082f889d74c30b064579eee872e970e8c39a6896169954346ce36cdf3e19fddf12f9e05ad1b139473b4f0e463a2bd0f8805562df0cee	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1ChQ4Bx2YkCCgRyARMLu9nm8z8Wj3V93Zx	E20203	049ab4902901595cf412702a42ac5246ab7864898b738671ad797ab59fc3f108b6b19c073aa66b04924fe0c47fc34ec76deb611a447b2e1a15561eca970cc8c5ec	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1KDFx8YqGKpSrweCfkkG58dX3GAK5BJxLh	E20204	04d5857e5af025d04ddaf55cc24781a12319947adece0b0224a1faa1073185772376a6d92a327f7207eff5dea37960b4ad828a2911657283b41782b0179b543e17	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1NkewYEyp6VTyDsBJ5WHwDXezSgLjxa5Vz	E20205	046c523cb6e4b313d4ff692abe7ce0d0de3f61b77ddee803a0197ecf3697e1e32bef2777499b1198b346a7eddd7af76fae2effc306d5776e40280ea39fd28c8f8e	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1JwjL968KVYa9aeV6j9QxbvYNp6Jw7zMQ4	E20206	04b87eae128612575ab3a437a8f3fcc0fba7d52f74edc6e2b763d9a9fa7dbecc5093cb7a9291e9539d365038d33bd60c88078303b16e4270b96bf17f5027f5558c	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
18LmD25ZbjBQDZKY2HXwVnRR3ZGpWfT8db	E20207	046d45eca006e74003e7161e16eb0952750e3f820bd197703e591f3891cc9d935829c957235a17f1f5584f2c5877eb352ba015a89ab18847d04d89105aae438029	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1B7EbQoJCLpxqJ4LeuDf4kr3AcsrVXBBPB	E20208	04e01fbba7151d1666b189e4771fee33cfb8de955c4f89b8bb2570d08c2b50c3e08d519e82c7969b7f6efc0a9082a6c7cbc6d10e216226054a840d52792d09af0b	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
14fm8jhjyoozE36su6UYVZaGTwUQmq8ZYa	E20209	04f3374867d8ecddb663e85cacf668d483b84a3f79c6b7a0998e613d29bd20c35931ad23db5eac1bf58fcc2b0fa453233e1f6283575107f78694ea2070616b70d0	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1581Du5SQ3aXhoKGCwbYJ63pVPKVqKb9BD	E20210	046b25a83d917a6f100055f01dbbe19260391c792a9d009a85fbb49b78ff8ec3955fab0f63c1fd1855fb044114e21ac61a118f8b6ac7f69bcb9239d7b3ed1b4314	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
19B9EpfFzcEoX2ZUseExD3B83TSnLyDmwq	E20211	04785f7de4f2d2fc6584745c1565bfefb2a05648ae64a4c81eadd530a6e849f401f7426347e865d506cff02ad5b558bf83fb6243f0cd3d9e93fe2c34ef8d6f6772	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
13Wp3NxA4h9RV8fB3AjJw8HbpcaatQnZ94	E20212	0426bc1e0ffad458d19c7a9448c4d92c067395f975480199ee14c74976aa66f9dae083cfddca3d99738ea2ef9700b304e8e9d858e6887d6df75c7d8b6d86b3a5e0	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1FnaAXDkn9AH3U28snuLrGhqDPuenHt8Kz	E20213	0426b1aa29ad63bb1a3f4813a4b273d1718105303128e7b8c450f98321ed2fbe01bb2f757eaf9fc2a45152fe6228f3d426b8c609cecdeeb8c9a812ba72c1aabc7c	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1GkMohuMKwU34trT9XzDZup83W6DB33xX2	E20214	045e38929937580f7ff8aad8b5bafb580c8ab3655fe3e20414f45717876a94994b0ddc65c253f77142697f4f8b144a626bda2159119f41144df3cdf1185d24d327	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
12mpJHGSFJk37xP8uNrWLDgVYAbPy4KxxG	E20215	048be458464b4f9c59d05de48d93378e0a30b6e6aa30cbae4391c72c0101685f6457e6f3e393023f946cb9a58db9df47e017ac08aaf7505aa6db6b012963fdfdbb	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1BsfHGxGsGc3PoDpxbshsnASMC7FrJ9MgV	E20216	047df276c64638049bd4d7ea5dec92c1c2b20621e22f0d72d1ffbcaa68e44f81be9cf806eaf7fec2cbaf74992d327bed49b3eb1a5ec80f025e7cf56c29bb6d779c	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1DEFL1ToNLvgAR2Mujmov4XtpvLTCPDNR8	E20217	04991f1d624eb65dc2c63e4bbc7f68afac4e79c9dfc055cd3b1c80f035d2cd29dd292ff3eb4587e2d957b1f734b87aba6ce18a37ec9b77bc33bade7c4d32943036	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
19nJatiAWQ4CQ2eJWEvXGf8BL4MDu39tTL	E20218	04bcf27c43220c31b49fa4e63fed92782cb994dae3b30eda7eff5ef953bd5d27c4d980f09f1725e288f412516377e12dff6cccd1c7c5a30bc4e3ed00bec01ff54f	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
19eBwANYJGdK8jorEup1puZvqW6CZuVK58	E20219	046c1ace3de1ca035c53f30c4345612791a5262b6a941c685f9e999602422eb9dbcabffe76aca07c7b0f4fb287517ff36dc545ad84c4c67377debcd5e7ce22bf73	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1LkTCHySo7XRmA65BvjTfgt383aD52Fh4f	E20220	049bb2ec1d9f672c47ca223dbbeab38ce3949747cc3a2ab139cc2e4fcdcdf5b9754051bdb162a8923b5d9b5acc2653d37dc7b229bb94a93e0cc70b421cc22e5406	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1HRnU8JkbF2wTNGVpdqSs5eEjD8TqSjJF3	E20221	0490afd514bd1f24f26849438debaa868cdb8450c3e291ce11582ee6fa3cab70a1d294610a509f429e5c53123da3cca9eac196d5e8ccc324eb04ffaf6d8fea09d5	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1DGuBvZm388zFzPoUdyhaN6idYYmX1ZkNK	E20222	04c30357b180e5c02879ccc838f492f5e831f3a7777b4e500d6d17d9ec0dcfb5d8677d340744baf9fc1731adbdf2bb41ae1c1fddde3088305ffb055c45fbc79a84	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
16jVEQekHt1Vih2ntqe55yKLud7E8jXvsy	E20223	041d9fad9c2f01c6ff78b7c72b86326238f954b6622b6601c3e564e32015effc50cc6d883386c9b228bbd939d0c2fb8fe5948ecfe400ac4545a52019496f018dee	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1Ge27Ysfw9TtjVvyZfkoFUh51vUvpaERTP	E20224	044aafae1766e521296060747310503725a9b8c98eef9fe921032592b4fe65bffc644b725274ccf0df9342ab7e1bc5c33bf5ce2da0a704a0800a2cc7dc93f23e50	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1FDpmYLK8x5hvHtaeJ4sbzrNJejhtdAxN6	E20225	04fa22d4595da07635bac6340e16b4bedc50adc3bf2b9ea53900e76420ac098e4238107ea7e3ed5f95a8e614329748173e7ea1b8b6679b90d75e4e27ccb4887c67	F0118X	0	2019-09-09-1		2020-02-06 09:14:24	new		
1MK6oyhW7iTtKj6jeSdZngG7euNBdnfZrX	E20786	04531fe01244d3c1c0625565b113b2860a02dcaec986de511800f3e613fbb31761e37bb357171f25a1b42c2619f1f4a0f7698d16985130818f5410a8a42b52a8bf	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1AUCE15gEX1aNqVJ88h4cQFu1kYKfedR4g	E20787	04cc127aae58b9fcf2190a0635614e6aa162c76f3c7cb51359e9f876c8b43e48865d6da47e4e36976ac823d633d1cad3f47ef0cd4be496250d1cdfeedcb5510c42	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1GhJRY3n8RpETvMAVjhzoaiZu3gSzYpsoo	E20788	0411a9d2a14602ccda1af9a13d81809562010370c6a606d493396ff3cc869239396555603277e19b7511859c1051031ccd13d4c97048c5d88ada4ec74731ee7282	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	failed		
1EGcMtJnRXLH9w21SkBRXSRNtg1L8qWqBW	E20789	046b8ec67c5911c989e2c6f10f46e5c6218beb7fe11e30fbfbb74dc374ceedb19957b49946696b6aaaea24e888c71a210148b23f06943ac63e26374db0edcf4c70	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
12WNbvqYZMM9L6XqKwURcJLw56pnMqxLwc	E20790	0419e0014f99d3cc4f86c26f0c54a31b7b7a13afea37be182f64fa7e908cae62277a3ae49f6dda60b6fccdf4e43f88e7087afc9d2b05506a7c78f6883228dbbe5c	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1352w8WLp1YgQAxa7H2AeVB9Fy2b3478rV	E20791	0468d1f9c6bcb3fb093bce898504e5ecedbe0f2d5b6236911799abca00d7acdc1acdba8a6e6c2dd0be88430c06cc2e7cc255e6bd2cb9edba0f2cf4e0dafec238a7	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1JQt7eUFeyN3kBgCAafdbzQf4G3HzQbuJr	E20792	041a034a52d53fe9db0712fea01191841a71faad963f07f7dd52df1aa2fd778038ff0ac31bc794057d61c2eeed0137aaaea1429479a081cc0f7a6694fddc29f390	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1GUPnGEMuYtyFHdhLY1XLKDoMdscq8N4Eg	E20793	044230b7787e8024939ce7f641563a2bd0544b3c785f373bbc693f5f9e83d70c88e0ae85192e62212d7fb3da0c2ba12dcd3166a8ff43a5073f07412bea92cbc4d0	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1HpHzezyfvwUmo3JYHVnDDmhKGfVnHS1tk	E20794	047c2e30ecd5c060626b28c113aaa4e9099f4a755a747c1f49fb27150152cbdc695e4a1c456f39fd4f2797a1dbbc74f58d465667d53d0406e72e8cd1246ffa5555	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
18LcpmPyVqTMKn3FDGPc66nDy229o7nHSe	E20795	046b52d7e217c4ff478bdbbf43e7e8f7be3412238893d685d7bf3c5691f0f62aec5dfd61ba74b82613cc566718f2772f14894155391f6b8744f327cfb47120c81d	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
18bf2UcvnCsf5XeEJ9CTz2D2oEmmbUwJQq	E20796	04bc76c7eabc89d7c3efd355d2d4de111fd3e24c53e20b1387171190fdac9674c8e8efe7eee0aaf298a0aa4e6dd2e85e7eef83b52dab4711f2942c21532e9867e5	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
195FBtFaAzri9EpF3jw7iFiSgxedwLLRtF	E20797	04ce103c7f2983711adcde6bf462cd444b141b10ec0c648b568bc80073fae3d3c8d7f6b48e27a72e71feb9d0675e49a1a88aa829670946f161a431c454031f91d7	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1NN9zr83vBX2hvEMdgFyJwwvzH3t1Ps3VF	E20798	0494e26b221a50b939dc2c11eaaf91ab9ee71f553a942f113ca5eccf6b07cd011a54fbc2c491357ce8d85f8259276f67729d392f15c665f6c09bc1b968f0e5c13e	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	failed		
1EMYBPaGA5sb2kpGMAhrR8gLrpmmaqmNuP	E20799	04bbf4a5468aa7a578198015110e7858747872be334aee50309d0c51fb4e397a54f7d772361c045a013b336b95107617374d07cc57232054075f768f17e29a8696	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1A1g1oFDXySVVcqia32yCZb3pa1k7okX56	E20800	04aef1a18717c61ade292b1615141264586af0196fb843294617d77d7148a1c2a213140b2f833ba102ed38d6ca432bff68dd522e7efc2fb2df8912f727b7da9058	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1QLDfrzSiZBMX3fnxzDWK2kwdg12bDVoDc	E20801	0484da002ce740184bf4dbb5f06a9709fe3840884dc58744ff263d5f6d80c8c820557200b25257790f597a22589898e63cac391b924efe47b1601fd0668a6863ae	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
16PbtDuCazk7XcwiCmDS6AVzfEk1D8hxjw	E20802	0449600577990f7aea194ab35f2bc8da7474bd1fbe8a3c6c43cef2bd28d33f1c65c8091ed6cb7e268045fe477da75136ce37c0f5cb9d8d32d4cc65a568da239d50	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1D9Cx2jp6yV3PJd6XDHsKvGrqJ7qxgAdRE	E20803	040b72746a1de7672e49b2b151af39360284b2c5509e46363eeac452f8705e9f996385e28bb9e73479471f17cd3d1e035603c1531de13c3147a3bb168908962ee9	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
125T9XwGPt33LWeTkF5kHxqHREYEJmEDsM	E20804	04ce9670ddf5462674a17dfd93eedb993ae0a8473e8b579ea6651ea0e781c11d9949919ec6d2c2374454a890c25a1a3869cdbdcb54d4105e4ae6a83e576924da30	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
15r1pUXiKoE85LjgsfEYkcGqkgJ9wJXXQC	E20805	04ee4899b109215a8f6a7e48072301eb5b80e63f14860bf3d2f95558d529eb795722a0cb5f22be9fc6b086919b956002a7b2ce14e640b13ec6b1bfa24872958fc8	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1KMcCsXgntDdhGbVvVTyFksgiodaUXKrn7	E20806	04073fc65dab3d9ea3958f8e56bc62d9834afa36d9bf22b6f39529e0c6a3399a1cb15d19c98f3e6007d4d29ab3e09454f72251d4fedf5b1f9a73a50b1abc37fcb8	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
13nMss2rbdS3Sq3Ji5xXpVZGrMTaiTuCsC	E20807	04ab607bccf3317089aaee5de89afd2b7c2c0b212a4b6f13e3c609142378fbfb2e306886d9889b4bac2e0165089d43cdd774be25522f5be6cee8d4a04a69bb8374	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1JBhiWZrmu8SCSFqzghXgnvzV4GY1UDCxp	E20808	04fbc8cf4dc0d7d4d0e3d0e3decc59dce320129b9e89016f7b53a32e78f85090d0aaab29d40319efbda61c6d28f059a56fab63c2ff15d5ee23c0e036f7302bc05c	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1ERseHJy6jiWp9NeWNGBBAw2o9WAYGum99	E20809	042fa333bfd79c50e296c73731cf653ca1410522ec336d29cb507bd37f630e0a0becb1acf2c0d4cc4c80514205596628b9a615324e58408e07d397bab857587a9b	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	failed		
1CMvaRoLj9Qh1gA3FLpEWnEhkuBx9fJnkQ	E20810	046f5876d62b42a659ca421437f257ac8e391d7cb0b551a78a2bae2cd6e8b6e1281cd3e2f663151ef3f67f1e362ac25c08fe1b0abdba59704295dfabf16166dc08	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1EXT1E8d6iMEJrzcyTR856pPBRPmEYNtES	E20811	0416ff56f3386d7216dcc7b13f66386b03074b8bdced1102f3a0de67b48b54f4c60c51036722b65a2abaa386dff62609157c4962b8f5d99a84fcf9925a69e12d3f	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1HLU3718HtvVA5zNdTZRP8pScfTZxDWbc9	E20812	04ed2e45d836b5b328a1bc1e90cf1a7422f2acbc020896ec3313923af72fc21865db03b2a726847f1a2aff4068ed00c2e2d08344f5ca74418aa48d851d9e09a205	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
14pwtWYurBoXAaZbTvWTw1spJgyA77diSh	E20813	0419ab114ddaeb4deb0842d4ec7ad6c6c8f48a36ffc7ab2e4b4bcfa5cd349da6b7d0e18f133e989ff276d880a97d3c41c273a72e156ef21e8ff27995d76e27bf17	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1BhX1cVPzx9KekbSdrUyzahZyQp19cXJua	E20814	04dfedfbcb665cbc14bf1c1cfb6584d0f36eb9aa427c8450c60c6a07ec21bbd4e0c740a2d1c1011eee145da9f85782e257561ae72bd1da8095f3e201e1cbda0d7e	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1DXe6fm2D17C99FfkVY8xBF2bPQC7he4pa	E20815	04ec3e08087fc10f93dcbabf0d3e5bd37a5c41401b40b51709b1264918df1416ab5053cbedfba2f63576214fd72d91e5ae77a5009c9fa6d1e945a61565e1f2f398	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	failed		
1JX48fyLU4y5sbHW4BeiYfM7m8mC4hMTN3	E20816	043d8a7cbf466528f596604fa7d7de04335a4958dd6501eed885412cc3ecffea211e3fd48dfebd1113b1911502589f26fcbad1320c0274417d8014bcdb23bfdab8	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
18es21dGz7rmpj6PdgiYPWprupjgCkq4fG	E20817	04c09a1569f6aafe342a9167c1b00b0884301c6a529dd0f59d95b1c2684e5374a0e5f0e19eb01a5982a144ff6d9c6ebe6fff7fc898a7caf06c8176bb86de546fd7	F0120X	0	2019-11-11-1		2020-02-06 11:06:05	new		
1L1JoVuT6h6jSyndAXu55WzoHmX1LQzLEK	E20818	04f6849acaca169cd60c80bdadc5ba83df00c4c6cb40e3703732928a737871a1ad17b20d92c1fae3ab4867fd9a32f5d1dfd14bb3882b8619b2f1aa42ee626d1e54	F0120X	0	2019-11-11-1		2020-02-06 11:06:06	new		
1B4towdHg5Me6PXyyQFuJN4y6X6R7uq7As	E20819	04e6d29ad064683366af864e94582ac260cddd3b8fca9f5aeaad7bd928fff387b31a12d5cef178f73f83ce7f27d3aa52d2a7fb6dbb6c089b34ce6c17197d4ae539	F0120X	0	2019-11-11-1		2020-02-06 11:06:06	new		
1YfVNcRgt5Y2kDiUQFAqooPHsHxerNA1t	E20820	04b9f61235473e6ce66ff1ae6b8af3c5e984c190a19d85a4ab4f614bb4adf0d64b161c252a8a52c751f40ad4af2d8011cf4f2725230a7788c6c5645f339521a4a7	F0120X	0	2019-11-11-1		2020-02-06 11:06:06	new		
1Jj7nf1xxxRSxiciZez4PeXfKx9CBqYFHG	E20821	0462d101e2a458a23f77abd0d787ad1646d1b5d1eb2e86d6278f751d08df4688aaf9bc50a167f5889f01f296601ad57d72d8c145bf5702c1ab67c633112958098e	F0120X	0	2019-11-11-1		2020-02-06 11:06:06	new		
1Kze7m3KbtMKJpSfP76pSJp9wdECP1qRTL	E20822	040b1e42376160da50b4ac5b1c5608c7d4d4bac3254e6e855c96940b4acabe8a278d51d07342a82334ef59d21de743af535d2b1a331ac99d3d4e9c2dd9de764963	F0120X	0	2019-11-11-1		2020-02-06 11:06:06	failed		
1DJf1QvZ1tEA6tTxfmmcPF8yur4SWNFjwh	E20823	045a1a4892e68cfe0a7010cdc27a397264b0240b5f1d4810cdf25d5a0796bac278edf17ec854088bc5578a097e73ddc9c3f049d1ae64d15ed2b494670500f49b59	F0120X	0	2019-11-11-1		2020-02-06 11:06:06	new		
